list_position,jmdict_id,term,reading,frequency_rank,matched_frequency_word,matched_frequency_reading,match_kind,normalized_match,homograph_candidate_ids,homograph_ambiguous,high_priority,variant_count,review_group_count,review_field_count,representative_bank,representative_row_index_zero_based
1079,1310500,うまくいく,うまくいく,1243,うまくいく,うまくいく,definition_variant,False,1310500,False,True,3,1,6,term_bank_28.json,367
1080,1260490,鍵,かぎ,1244,鍵,かぎ,definition_variant,False,1260490,False,True,3,1,6,term_bank_23.json,1142
1081,1508380,並ぶ,ならぶ,1246,並ぶ,ならぶ,definition_variant,False,1508380,False,True,3,1,7,term_bank_47.json,550
1082,1007080,それ以上,それいじょう,1249,それ以上,それいじょう,definition_variant,False,1007080,False,False,1,1,5,term_bank_1.json,1641
1083,1160570,育てる,そだてる,1250,育てる,そだてる,definition_variant,False,1160570,False,True,1,1,11,term_bank_13.json,1463
1084,1586700,怪しい,あやしい,1253,怪しい,あやしい,definition_variant,False,1586700,False,True,1,1,40,term_bank_55.json,996
1085,1489700,表情,ひょうじょう,1254,表情,ひょうじょう,definition_variant,False,1489700,False,True,1,1,6,term_bank_45.json,1175
1086,1305440,仕方ない,しかたない,1255,仕方ない,しかたない,definition_variant,False,1305440,False,True,1,1,23,term_bank_27.json,1508
1087,1361510,新た,あらた,1256,新た,あらた,definition_variant,False,1361510,False,True,1,1,4,term_bank_33.json,261
1088,1375790,成長,せいちょう,1258,成長,せいちょう,definition_variant,False,1375790,False,True,1,1,6,term_bank_34.json,1065
1089,1478190,抜く,ぬく,1260,抜く,ぬく,definition_variant,False,1478190,False,True,1,1,49,term_bank_44.json,1150
1090,1301000,３人,さんにん,1261,３人,さんにん,definition_variant,False,1301000,False,True,4,1,2,term_bank_27.json,543
1091,1236690,恐ろしい,おそろしい,1262,恐ろしい,おそろしい,definition_variant,False,1236690,False,True,2,1,10,term_bank_21.json,409
1092,2149890,人,にん,1264,人,にん,definition_variant,False,2149890,False,True,1,1,2,term_bank_110.json,924
1093,1599390,直す,なおす,1265,直す,なおす,definition_variant,False,1599390,False,True,1,1,28,term_bank_57.json,1691
1094,2176410,例の,れいの,1266,例の,れいの,definition_variant,False,2176410,False,False,1,1,9,term_bank_113.json,307
1095,1336820,重要,じゅうよう,1267,重要,じゅうよう,definition_variant,False,1336820,False,True,1,1,7,term_bank_30.json,1604
1096,1173660,影響,えいきょう,1268,影響,えいきょう,definition_variant,False,1173660,False,True,1,1,4,term_bank_15.json,118
1097,1985390,あいつら,あいつら,1269,あいつら,あいつら,definition_variant,False,1985390,False,True,4,1,4,term_bank_94.json,50
1098,1232920,距離,きょり,1270,距離,きょり,definition_variant,False,1232920,False,True,1,1,8,term_bank_20.json,1796
1099,1418620,短い,みじかい,1271,短い,みじかい,definition_variant,False,1418620,False,True,1,1,5,term_bank_38.json,1719
1100,1335210,従う,したがう,1272,従う,したがう,definition_variant,False,1335210,False,True,4,2,28,term_bank_30.json,1295
1101,1437450,適当,てきとう,1273,適当,てきとう,definition_variant,False,1437450,False,True,2,2,32,term_bank_40.json,1083
1102,1589340,思い出,おもいで,1274,思い出,おもいで,definition_variant,False,1589340,False,True,2,1,4,term_bank_55.json,1961
1103,1434180,低い,ひくい,1275,低い,ひくい,definition_variant,False,1434180,False,True,1,1,8,term_bank_40.json,575
1104,1210360,寒い,さむい,1276,寒い,さむい,definition_variant,False,1210360,False,True,2,1,7,term_bank_18.json,1364
1105,1007320,だからって,だからって,1277,だからって,だからって,definition_variant,False,1007320,False,False,1,1,4,term_bank_1.json,1681
1106,1725280,この先,このさき,1278,この先,このさき,definition_variant,False,1725280,False,False,2,2,14,term_bank_70.json,1944
1107,1603550,褒める,ほめる,1279,褒める,ほめる,definition_variant,False,1603550,False,True,6,2,12,term_bank_58.json,1293
1108,2853873,おーい,おーい,1280,おーい,おーい,definition_variant,False,2853873,False,True,4,1,5,term_bank_200.json,1269
1109,1329000,趣味,しゅみ,1281,趣味,しゅみ,definition_variant,False,1329000,False,True,1,1,6,term_bank_30.json,129
1110,1156530,意見,いけん,1282,意見,いけん,definition_variant,False,1156530,False,True,1,1,10,term_bank_13.json,738
1111,1200490,懐かしい,なつかしい,1284,懐かしい,なつかしい,definition_variant,False,1200490,False,True,1,1,6,term_bank_17.json,1319
1112,2076730,により,により,1285,により,により,definition_variant,False,2076730,False,False,3,1,6,term_bank_103.json,88
1113,2002320,その日,そのひ,1286,その日,そのひ,definition_variant,False,2002320,False,False,2,1,3,term_bank_95.json,1789
1114,1205830,確実,かくじつ,1287,確実,かくじつ,definition_variant,False,1205830,False,True,1,1,9,term_bank_18.json,386
1115,1215790,関する,かんする,1288,関する,かんする,definition_variant,False,1215790,False,True,1,1,4,term_bank_19.json,336
1116,1420160,男性,だんせい,1289,男性,だんせい,definition_variant,False,1420160,False,True,1,1,4,term_bank_39.json,50
1117,2842661,お店,おみせ,1290,お店,おみせ,definition_variant,False,2842661,False,True,1,1,6,term_bank_190.json,271
1118,1526860,満足,まんぞく,1291,満足,まんぞく,definition_variant,False,1526860,False,True,2,1,12,term_bank_48.json,1986
1119,2002260,この世,このよ,1292,この世,このよ,definition_variant,False,2002260,False,False,2,1,5,term_bank_95.json,1775
1120,1270990,語る,かたる,1293,語る,かたる,definition_variant,False,1270990,False,True,1,1,9,term_bank_24.json,1150
1121,1198550,会社,かいしゃ,1295,会社,かいしゃ,definition_variant,False,1198550,False,True,1,1,6,term_bank_17.json,934
1122,1418160,担当,たんとう,1296,担当,たんとう,definition_variant,False,1418160,False,True,1,1,3,term_bank_38.json,1621
1123,2008040,こうして,こうして,1297,こうして,こうして,definition_variant,False,2008040,False,False,2,2,10,term_bank_96.json,901
1124,1527070,味方,みかた,1298,味方,みかた,definition_variant,False,1527070,False,True,3,2,16,term_bank_49.json,27
1125,2083720,っぽい,っぽい,1299,っぽい,っぽい,definition_variant,False,2083720,False,True,2,1,3,term_bank_103.json,1563
1126,1298790,撮る,とる,1301,撮る,とる,definition_variant,False,1298790,False,True,2,1,7,term_bank_27.json,64
1127,1258330,犬,いぬ,1303,犬,いぬ,definition_variant,False,1258330,False,True,3,1,17,term_bank_23.json,694
1128,1467710,熱,ねつ,1304,熱,ねつ,definition_variant,False,1467710,False,True,1,1,12,term_bank_43.json,1073
1129,1597790,付き合う,つきあう,1305,付き合う,つきあう,definition_variant,False,1597790,False,True,1,1,11,term_bank_57.json,1098
1130,1193610,火,ひ,1306,火,ひ,definition_variant,False,1193610,False,True,1,1,4,term_bank_17.json,6
1131,1152720,握る,にぎる,1308,握る,にぎる,definition_variant,False,1152720,False,True,1,1,19,term_bank_12.json,1977
1132,1296680,罪,つみ,1309,罪,つみ,definition_variant,False,1296680,False,True,1,1,13,term_bank_26.json,1676
1133,1076000,タイミング,タイミング,1313,タイミング,タイミング,definition_variant,False,1076000,False,True,1,1,2,term_bank_7.json,361
1134,1556370,例えば,たとえば,1314,例えば,たとえば,definition_variant,False,1556370,False,True,1,1,4,term_bank_51.json,1575
1135,1602120,日々,ひび,1315,日々,ひび,definition_variant,False,1602120,False,True,4,2,22,term_bank_58.json,828
1136,1296300,際,さい,1317,際,さい,definition_variant,False,1296300,False,True,1,1,6,term_bank_26.json,1618
1137,1550380,裏切る,うらぎる,1318,裏切る,うらぎる,definition_variant,False,1550380,False,True,1,1,8,term_bank_51.json,467
1138,1164170,一切,いっさい,1320,一切,いっさい,definition_variant,False,1164170,False,True,1,1,10,term_bank_14.json,149
1139,1505260,文句,もんく,1321,文句,もんく,definition_variant,False,1505260,False,True,1,1,8,term_bank_47.json,6
1140,2098290,内,ない,1322,内,ない,definition_variant,False,2098290,False,True,1,1,3,term_bank_105.json,350
1141,1401400,窓,まど,1323,窓,まど,definition_variant,False,1401400,False,True,4,1,2,term_bank_37.json,303
1142,1171010,右,みぎ,1325,右,みぎ,definition_variant,False,1171010,False,True,1,1,10,term_bank_14.json,1565
1143,1390930,洗う,あらう,1326,洗う,あらう,definition_variant,False,1390930,False,True,1,1,10,term_bank_36.json,251
1144,1552130,流れ,ながれ,1327,流れ,ながれ,definition_variant,False,1552130,False,True,1,1,28,term_bank_51.json,793
1145,1361330,振る,ふる,1328,振る,ふる,definition_variant,False,1361330,False,True,1,1,29,term_bank_33.json,227
1146,1002340,おはようございます,おはようございます,1331,おはようございます,おはようございます,definition_variant,False,1002340,False,True,3,1,4,term_bank_1.json,564
1147,1407980,多分,たぶん,1332,多分,たぶん,definition_variant,False,1407980,False,True,1,1,11,term_bank_37.json,1509
1148,1632180,とも,とも,1334,とも,とも,definition_variant,False,1632180,False,True,1,1,21,term_bank_61.json,1479
1149,1410760,わざと,わざと,1335,わざと,わざと,definition_variant,False,1410760,False,True,2,1,4,term_bank_38.json,183
1150,1255430,月,つき,1336,月,つき,definition_variant,False,1255430,False,True,1,1,8,term_bank_23.json,122
1151,1592350,悔しい,くやしい,1337,悔しい,くやしい,definition_variant,False,1592350,False,True,2,1,10,term_bank_56.json,1113
1152,1499290,部,ぶ,1338,部,ぶ,definition_variant,False,1499290,False,True,1,1,19,term_bank_46.json,880
1153,1181390,殴る,なぐる,1339,殴る,なぐる,definition_variant,False,1181390,False,True,3,2,10,term_bank_15.json,1756
1154,1597780,捕まえる,つかまえる,1340,捕まえる,つかまえる,definition_variant,False,1597780,False,True,4,2,44,term_bank_57.json,1094
1155,1981450,あんなに,あんなに,1341,あんなに,あんなに,definition_variant,False,1981450,False,False,1,1,5,term_bank_93.json,1358
1156,1288340,腰,こし,1343,腰,こし,definition_variant,False,1288340;2844070,True,True,2,1,10,term_bank_26.json,280
1157,2844070,腰,こし,1343,腰,こし,definition_variant,False,1288340;2844070,True,False,2,1,2,term_bank_191.json,837
1158,2844416,へと,へと,1344,へと,へと,definition_variant,False,2844416,False,False,1,1,5,term_bank_191.json,1450
1159,1400300,早速,さっそく,1345,早速,さっそく,definition_variant,False,1400300,False,True,1,1,5,term_bank_37.json,8
1160,1369070,人物,じんぶつ,1346,人物,じんぶつ,definition_variant,False,1369070,False,True,1,1,11,term_bank_33.json,1779
1161,1598550,出かける,でかける,1347,出かける,でかける,definition_variant,False,1598550,False,True,2,1,8,term_bank_57.json,1396
1162,1345930,傷つける,きずつける,1348,傷つける,きずつける,definition_variant,False,1345930,False,True,2,1,8,term_bank_31.json,1199
1163,1212330,感覚,かんかく,1349,感覚,かんかく,definition_variant,False,1212330,False,True,1,1,5,term_bank_18.json,1733
1164,1376310,星,ほし,1350,星,ほし,definition_variant,False,1376310,False,True,1,1,27,term_bank_34.json,1137
1165,1632740,やら,やら,1351,やら,やら,definition_variant,False,1632740,False,False,1,1,9,term_bank_61.json,1612
1166,1432880,通じる,つうじる,1352,通じる,つうじる,definition_variant,False,1432880,False,True,1,1,60,term_bank_40.json,307
1167,1375290,性格,せいかく,1353,性格,せいかく,definition_variant,False,1375290,False,True,1,1,7,term_bank_34.json,977
1168,1579350,三,さん,1354,三,さん,definition_variant,False,1579350;2747950,True,True,10,1,4,term_bank_54.json,741
1169,2747950,三,サン,1354,三,さん,definition_variant,True,1579350;2747950,True,False,1,1,1,term_bank_166.json,436
1170,1602360,広がる,ひろがる,1355,広がる,ひろがる,definition_variant,False,1602360,False,True,2,1,7,term_bank_58.json,911
1171,1279170,攻撃,こうげき,1356,攻撃,こうげき,definition_variant,False,1279170,False,True,1,1,11,term_bank_25.json,446
1172,1004890,こんなに,こんなに,1357,こんなに,こんなに,definition_variant,False,1004890,False,True,1,1,7,term_bank_1.json,1149
1173,1461140,二,に,1359,二,に,definition_variant,False,1461140,False,True,24,2,8,term_bank_42.json,1959
1174,1310090,支える,ささえる,1360,支える,ささえる,definition_variant,False,1310090,False,True,1,1,11,term_bank_28.json,305
1175,1596950,戦い,たたかい,1362,戦い,たたかい,definition_variant,False,1596950,False,True,3,1,14,term_bank_57.json,760
1176,1516990,方向,ほうこう,1363,方向,ほうこう,definition_variant,False,1516990,False,True,1,1,6,term_bank_48.json,179
1177,1155210,以来,いらい,1364,以来,いらい,definition_variant,False,1155210,False,True,2,1,4,term_bank_13.json,502
1178,1608720,追いかける,おいかける,1365,追いかける,おいかける,definition_variant,False,1608720,False,True,3,1,8,term_bank_59.json,1052
1179,1002260,お世話になる,おせわになる,1366,お世話になる,おせわになる,definition_variant,False,1002260,False,True,1,1,11,term_bank_1.json,528
1180,1445640,ヤツ,ヤツ,1367,ヤツ,ヤツ,definition_variant,False,1445640,False,True,2,1,14,term_bank_41.json,717
1181,1317110,示す,しめす,1369,示す,しめす,definition_variant,False,1317110,False,True,1,1,12,term_bank_28.json,1702
1182,1356510,条件,じょうけん,1370,条件,じょうけん,definition_variant,False,1356510,False,True,1,1,6,term_bank_32.json,1214
1183,1537970,役,やく,1371,役,やく,definition_variant,False,1537970,False,True,1,1,19,term_bank_49.json,1960
1184,1316040,時期,じき,1372,時期,じき,definition_variant,False,1316040,False,True,1,1,6,term_bank_28.json,1549
1185,1375040,勢い,いきおい,1373,勢い,いきおい,definition_variant,False,1375040,False,True,4,2,38,term_bank_34.json,925
1186,1483380,扉,とびら,1374,扉,とびら,definition_variant,False,1483380,False,True,2,1,5,term_bank_45.json,109
1187,1576260,一日,いちにち,1375,一日,いちにち,definition_variant,False,1576260,False,True,4,2,16,term_bank_53.json,1832
1188,1510890,変化,へんか,1377,変化,へんか,definition_variant,False,1510890,False,True,1,1,16,term_bank_47.json,1003
1189,1612640,あのね,あのね,1378,あのね,あのね,definition_variant,False,1612640,False,True,5,1,8,term_bank_59.json,1970
1190,2825982,だろうか,だろうか,1381,だろうか,だろうか,definition_variant,False,2825982,False,True,1,1,3,term_bank_174.json,48
1191,1537700,野郎,やろう,1382,野郎,やろう,definition_variant,False,1537700,False,True,1,1,9,term_bank_49.json,1906
