jmdict_id,term,g,t,field_id,kind,severity,old,new,reason,shard,batch
1596820,炊き出し,22257,0,f57e711t0,gloss,major,施粥（特指施粥饭）,发放熟食（尤指米饭）,炊き出し是向有需要者提供熟食，尤其是熟米饭；并非限定为粥，原译‘施粥’缩窄了词义。,1,115
1495020,不眠症,22311,2,f46e19t2,gloss,minor,醒着,不眠状态,该医疗词条中 wakefulness 指不眠、不能入睡的状态，不是一般‘醒着’，应保留症状语境。,1,115
2841053,ミート,22371,0,f188e1295t0,gloss,minor,正中球,击球扎实,棒球术语 hitting the ball squarely 指击球正中球心、扎实击中，‘正中球’不是自然中文释义。,1,116
1490970,貧乏くじ,22375,0,f45e1366t0,gloss,major,短签,倒霉差事,短端/短签在英语里是 idiom short end of the stick，日语貧乏くじ指抽到坏签、摊上倒霉事；按字面译‘短签’丢失比喻义。,1,116
1490970,貧乏くじ,22375,1,f45e1366t1,gloss,major,短签,倒霉签,short straw 是抽签比喻，日语貧乏くじ为坏签，中文应表达倒霉而非签的长度。,1,116
1301690,三枚目,22388,5,f27e658t5,example,major,不知道为什么，我往往喜欢第三眼的人，不管外表如何。,我常常会喜欢上那种滑稽角色类型的人，不管他们外表如何。,三枚目指歌舞伎中扮演滑稽角色的人，英文 jokers 佐证；旧译‘第三眼’是误解词条，且人称应按上下文泛指。,1,116
1068100,スキン,22473,1,f6e1238t1,gloss,major,避孕套,安全套,该义标注 colloquial 且 EN 明确为 condom，‘皮肤’完全没有表达其词义。,1,116
1103550,ヒート,22519,0,f9e379t0,gloss,minor,加热,热；热度,第一义 heat 是名词‘热、热度’，下一义另列 heating up，旧译‘加热’把状态译成动作。,1,116
1597230,垂れ幕,22539,0,f57e903t0,gloss,minor,垂帘,悬挂横幅,垂れ幕是悬挂的横幅或标语布，英语 hanging banner 也明确指横幅；‘垂帘’会误解成窗帘。,1,116
1597230,垂れ幕,22539,1,f57e903t1,gloss,minor,垂帘,悬挂式屏幕,该项对应 hanging screen，是悬挂屏幕/幕布，不是‘垂帘’。,1,116
2057300,庇,22611,7,f101e431t7,gloss,minor,帽顶,帽檐,cap peak 指帽子的帽檐，不能译为帽顶；本义与同列 brim/visor 相符。,1,117
1519400,暴れ馬,22639,0,f48e632t0,gloss,minor,不安的马,焦躁不安的马,restive 指躁动、不受驾驭，单说‘不安的马’表达不足且容易误解为情绪不安。,1,117
1859510,色を付ける,22680,1,f84e478t1,gloss,major,讨价还价,额外加点好处,日文例句请求对连衣裙价格‘もう少し色をつける’，英文 sweeten the deal，意为给额外优惠/好处，并非讨价还价。,1,117
1179030,汚水,22693,1,f15e1164t1,gloss,major,下水道,污水,sewage 是污水/排泄污物，‘下水道’是排污管网，混淆了污物与输送设施。,1,117
2661930,移動教室,22700,0,f157e1890t0,gloss,minor,修学旅行,研学营,该义英文 study camp 与 overnight field trip 指学校组织的过夜研学活动，‘修学旅行’只指旅行，遗漏营队/学习活动含义。,1,117
1616060,散発的,22747,0,f60e663t0,gloss,minor,散发性的,零星的,sporadic 应译为零星、偶发；‘散发性的’不是自然中文且易读成散发性质。,1,117
2012240,着の身着のまま,22786,3,f96e1731t3,example,minor,我身上只穿着衣服，从火灾中逃了出来。,我只穿着身上的衣服逃出了火场。,着の身着のまま表示只身穿着当时身上的衣服、仓促离开，旧译‘身上只穿着衣服’不通顺且未表达仅有身上衣物。,1,117
1185170,下車,22883,3,f16e473t3,example,minor,我下错了车站。,我在错的车站下了车。,英语与日文都是在错误的车站下车，旧译‘下错了车站’搭配不自然且会误读为车站本身有误。,1,118
1548420,雷雨,22911,2,f51e89t2,example,major,大约两小时前，因雷雨，通讯中断。,通讯因雷雨中断已有约两小时。,日文２時間ほど前から表示从约两小时前开始持续中断，英文 for two hours 也确认时长；旧译误成两小时前发生的一次事件。,1,118
2723490,ドッペルゲンガー,23015,0,f163e1784t0,gloss,major,替身,分身,Doppelgänger 指与本人长相相同的另一个人/分身，不是替代本人身份或职务的‘替身’。,1,118
2723490,ドッペルゲンガー,23015,1,f163e1784t1,gloss,major,替身,分身,Doppelganger 同义拼写，意为与本人相似的另一个自我/分身，不是‘替身’。,1,118
1672660,無軌道,23114,1,f65e1567t1,gloss,major,无轨的,鲁莽的,無軌道的比喻不受约束、行为放纵鲁莽，中文‘无轨的’仅按字面翻译而不传达 reckless。,1,119
1658830,社会復帰,23116,0,f64e671t0,gloss,minor,社会康复,回归社会,社会復帰指康复后重新融入社会，中文固定说法是回归社会；‘社会康复’容易理解成社会对人的康复。,1,119
1001960,お産,23255,4,f1e405t4,xref,major,① 分娩；（生）孩子；产下；产褥期,分娩,xref 的 EN 是 childbirth，产褥期指分娩后的恢复期，不是分娩本身。,1,119
1470600,農,23281,1,f43e1546t1,gloss,major,农学,农业,EN agriculture 和词头‘農’均指农业生产，‘农学’是学科，语义不同。,1,119
2848124,肉竿,23300,1,f195e233t1,gloss,major,鸡,阴茎,该俚语 vulgar 义中 cock 是阴茎的粗俗称呼；旧译‘鸡’误取了普通名词义。,1,120
1808260,目潰し,23451,0,f79e288t0,gloss,major,撒在眼睛里的沙子、灰烬等,用来迷眼的沙子、灰烬等,英文明确说明这些东西被抛进眼睛以使人失明，旧译只列出材料，遗漏动作和用途。,1,120
1432790,痛切,23461,3,f40e296t3,example,minor,她的悲痛过于尖锐，连眼泪都流不出来。,她悲痛欲绝，连眼泪都流不出来。,日文痛切描述强烈悲痛，旧译‘悲痛过于尖锐’是英语 acute 的字面套译，中文表达不自然。,1,120
1513750,保守,23585,4,f47e1601t4,example,minor,他是保守派。,他有些保守。,日文保守寄りだ及英文 conservative to a degree 表示程度有限，旧译‘他是保守派’改成了政治派别身份。,1,121
1303760,産休,23590,1,f27e1133t1,gloss,minor,陪产假,产假,産休在词头中是产假/分娩休假，不能与另一方的陪产假混淆。,1,121
2066160,間が抜ける,23643,2,f102e105t2,example,minor,悄悄告诉你，他有点迟钝。,私下告诉你，他有点糊涂。,日文间抜け的意思是愚笨、糊涂；旧译‘迟钝’更偏反应慢，没有忠实表达愚蠢义。,1,121
1296790,財界,23773,2,f26e1693t2,example,major,据说财界正在加强对法案提出者的反对。,据说财界对放弃提出该法案一事的反对声浪正在增强。,日文法案提出断念是放弃提出法案，原译错成反对法案提出者，施事对象完全错位。,1,121
2830207,歩み去る,23844,2,f178e208t2,example,critical,① 男人；男性,他回来时，那名女子已经走开了。,日文与英文都说女子已步行离开，原中文‘男人；男性’与例句完全无关，显然串入了别条释义。,1,122
1940260,生活指導,23849,0,f90e147t0,gloss,minor,公民指导,生活指导,日语生活指導是学校对学生生活习惯、行为等的指导，中文‘公民指导’并非自然对应词义。,1,122
1256530,兼ね合い,23993,0,f23e296t0,gloss,major,兼営,平衡,equilibrium 指平衡状态，旧译‘兼营’完全是错义。,1,122
1256530,兼ね合い,23993,1,f23e296t1,gloss,major,兼官,协调；均衡,good balance 指协调均衡，旧译‘兼官’与英文无关。,1,122
1256530,兼ね合い,23993,2,f23e296t2,gloss,major,兼業農家,均衡,兼ね合い强调各方之间的平衡协调，poise 在此对应均衡；旧译‘兼业农家’完全错义。,1,122
2194370,アイアイ,24022,0,f114e1875t0,gloss,major,指猿（Daubentonia madagascariensis）,指猴（Daubentonia madagascariensis）,aye-aye 的规范中文动物名为指猴，不是泛称的‘指猿’。,1,122
2432590,生き急ぐ,24030,1,f136e1673t1,xref,major,同“急于求成”,加速走向死亡,xref 英文明确是 hasten one's death，原译‘同急于求成’把死亡义完全弄丢。,1,122
1367020,人気,24048,2,f33e1429t2,note,major,常作“人气がない/人気のない”,常用于「人気がない／人気のない」（没有人迹）,此人気读作ひとけ，指人的气息/人迹，不是人气；原注还残留日文假名且把词义误成受欢迎程度。,1,123
1419430,弾劾,24104,3,f38e1897t3,gloss,major,弹劾,谴责,censure 是正式谴责，不能译为针对官员的弹劾；该条 t0 已对应 impeachment。,1,123
2240210,呂,24163,5,f119e1879t5,xref,major,"日本七音雅乐音阶（对应：re, mi, fa, so, la, ti, do，即多利亚调式）","日本七音雅乐音阶（对应：so, la, ti, do, re, mi, fa），类似混合利底亚调式",该 xref 英文明确是 Mixolydian 且音列从 so 起；原中文把音列换成 re 起并误写成多利亚调式，和源文直接冲突。,1,123
1090470,ナッシング,24168,2,f8e462t2,gloss,minor,无球（或无击）,零坏球（或零好球）,棒球 count 的 balls/strikes 分别是坏球/好球，‘无击’误译 strike；此处是球数计数。,1,123
2080270,光一,24332,1,f103e875t1,xref,major,① 在发牌中（即游戏开始时）的计分组合；起手牌中的顺子,手牌中的计分组合（即游戏开始时发到的牌型）,这是花札的起手牌组合，meld 在此是组合牌型，‘顺子’特指连续点数牌型，不能对应这一牌种。,1,124
1244270,区役所,24352,1,f21e1780t1,gloss,major,区议会,区级行政机关,区役所是区政府办公机关，不是代表机关‘区议会’；释义应保留地方行政机关性质。,1,124
1475860,爆心地,24359,2,f44e620t2,gloss,major,震中,地下爆源,hypocentre 在爆炸语境是地下爆炸发生的源点，‘震中’通常指地震地表位置，和本词头爆炸地点不同。,1,124
1475860,爆心地,24359,3,f44e620t3,gloss,major,震中,地下爆源,hypocenter 同义拼法，在爆炸词条下指地下爆炸源点，不是地震震中。,1,124
2105290,ニッチ,24419,1,f105e1861t1,gloss,major,利基,壁龛,建筑学 niche 指墙体凹龛/壁龛，‘利基’是商业市场概念。,1,124
2105290,ニッチ,24419,2,f105e1861t2,gloss,major,利基,生态位,生态学 niche 的中文术语是生态位；‘利基’是商业领域对 niche market 的译法。,1,124
1862500,恐れ多くも,24436,0,f84e891t0,gloss,minor,敬辞,冒昧地,恐れ多くも表示不胜惶恐/冒昧地说，graciously 在此作语气修饰；‘敬辞’是标签式说明而非释义。,1,124
1862500,恐れ多くも,24436,1,f84e891t1,gloss,minor,敬辞,恭敬地,尊敬地表达这一语气，英译 respectfully 不等于语法类别‘敬辞’。,1,124
1098670,バタフライ,24721,1,f8e1655t1,gloss,major,G弦,丁字裤,服饰义 G-string 是丁字裤；‘G弦’是音乐中的琴弦，属于明显误译。,1,125
1098670,バタフライ,24721,2,f8e1655t2,gloss,major,G弦,丁字裤,gee-string 是 G-string 的同义拼法，指丁字裤，不是 G 弦。,1,125
2840502,時の人,24759,1,f188e239t1,gloss,minor,一时之雄,当红人物,woman of the hour 指当下受瞩目的女性人物，‘一时之雄’带男性色彩且不能自然用于女性。,1,125
2056360,泣きべそ,24765,0,f101e250t0,gloss,major,哭得满脸通红,哭丧着脸，眼看就要哭出来,英文说面部扭曲、快要哭，日文泣きべそ也指哭丧脸；‘满脸通红’无源文依据。,1,125
1400340,早晩,24781,1,f37e11t1,gloss,minor,适时,迟早,早晩的 in time 表示终究会发生，‘适时’意为在合适时间，语义不同。,1,125
1072670,スプリンクラー,24811,1,f6e1922t1,example,minor,洒水器正在向草坪喷出一条条水流。,洒水器正向草坪喷出一股水流。,EN stream of water 与日文“芝生へ水を噴出”是向草坪喷出水流，旧译‘一条条水流’不合中文搭配且歪曲数量。,1,126
2012100,苔むす,24856,1,f96e1712t1,gloss,minor,变绿,生苔,苔むす是长苔、长满苔藓，‘变绿’过于宽泛，可能泛指任何绿色变化。,1,126
1404590,測量,24957,0,f37e1002t0,gloss,major,测量,英制计量体系,例句明确是 imperial measurement system（英制计量体系），现译‘英国测量法’把计量单位制度误成测量方法。,1,126
1429610,ハネ,24961,6,f39e1688t6,gloss,major,拨（围棋术语）,扳（围棋着法）,围棋 hane 的规范中文着法名为‘扳’，不是一般动作‘拨’。,1,126
1429610,ハネ,24961,8,f39e1688t8,xref,major,双拨（围棋术语）,双扳（围棋着法）,double hane 是连续/双扳着法，‘双拨’误译围棋术语。,1,126
